__res_nmkquery  0x4012f0ed
res_query  0x4012d505
__res_send_setqhook  0x4012d55d
__res_send_setrhook  0x4012d575
__res_isourserver  0x4012d58d
__res_send  0x4012d5a5
__res_nsend  0x4012fd25
__res_close  0x4012d5e9
__res_nclose  0x4012ea8d
res_search  0x4012d5fd
__res_querydomain  0x4012d655
__res_nquerydomain  0x4012f4fd
__res_opt  0x4012d6b1
__res_nopt  0x4012f295
__p_cdnname  0x4012d9c9
__p_cdname  0x4012da4d
__p_fqnname  0x4012da59
__p_fqname  0x4012daa1
__sym_ston  0x4012daf1
__sym_ntos  0x4012db1d
__sym_ntop  0x4012db65
__p_section  0x4012dbfd
__ns_msg_getflag  0x40134881
__ns_parserr  0x401349bd
__ns_sprintrr  0x4013627d
__p_option  0x4012de91
__p_time  0x4012dff1
__ns_format_ttl  0x40134b81
__p_rcode  0x4012e029
__ns_initparse  0x40134907
__p_sockun  0x4012e3d1
__loc_aton  0x4012e44d
__loc_ntoa  0x4012e689
__dn_count_labels  0x4012e8ad
__p_secstodate  0x4012e8e9
__res_nametoclass  0x4012e93d
__res_nametotype  0x4012e9ad
__res_ndestroy  0x4012ead9
__res_get_nibblesuffix  0x4012eafd
__res_get_nibblesuffix2  0x4012eb15
__res_setservers  0x4012eb2d
__res_ninit  0x4012f059
__res_getservers  0x4012f05f
__res_hostalias  0x4010ee2f
getnameinfo  0x40133aeb
__res_nameinquery  0x4012fba1
__ns_samename  0x40136335
__res_queriesmatch  0x4012fc4d
_resolv_flush_cache_for_default_iface  0x4013154d
_resolv_flush_cache_for_iface  0x40131589
_resolv_set_default_iface  0x401315c1
_resolv_set_nameservers_for_iface  0x4013160d
freeaddrinfo  0x40132c8d
getaddrinfo  0x4013352d
_cache_get_nameserver_addr  0x401317cd
_resolv_set_addr_of_iface  0x40131825
_resolv_set_iface_for_pid  0x40131869
_resolv_clear_iface_for_pid  0x401318e5
_resolv_get_pids_associated_interface  0x4013193d
_resolv_clear_iface_uid_range_mapping  0x401319bd
_resolv_clear_iface_pid_mapping  0x40131a11
_resolv_set_iface_for_uid_range  0x40131a65
_resolv_clear_iface_for_uid_range  0x40131aed
_resolv_get_uids_associated_interface  0x40131b71
getservbyname  0x40133b09
gai_strerror  0x40132c79
android_getaddrinfoforiface  0x40132d75
getservbyport  0x40133ed1
android_getnameinfoforiface  0x40133a85
getservent_r  0x40133b69
setservent  0x40133b55
endservent  0x401101d9
getservent  0x40133c65
__b64_ntop  0x40133c79
__b64_pton  0x40133d69
__ns_name_ntop  0x40133f45
__ns_name_pton  0x40134171
__ns_name_ntol  0x401343fd
__ns_name_unpack  0x401344a9
__ns_name_pack  0x4013458b
__ns_name_rollback  0x4013480d
__ns_skiprr  0x401348ad
__ns_sprintrrf  0x40134f59
__ns_makecanon  0x401362d1
strncat  0x401363c7
memrchr  0x4013641f
index  0x40136469
wcschr  0x4013651d
wcsrchr  0x40136535
wmemcmp  0x40136575
wcscat  0x401365af
__atomic_cmpxchg  0x401365c9
__atomic_swap  0x401365eb
__atomic_dec  0x4013660f
__atomic_inc  0x40136629
__aeabi_atexit  0x40136643
__aeabi_memcpy8  0x4013664d
__aeabi_memcpy4  0x4013664d
__aeabi_memcpy  0x4013664d
__aeabi_memmove8  0x40136651
__aeabi_memmove4  0x40136651
__aeabi_memmove  0x40136651
__aeabi_memset8  0x40136655
__aeabi_memset4  0x40136655
__aeabi_memset  0x40136655
__aeabi_memclr8  0x4013665f
__aeabi_memclr4  0x4013665f
__aeabi_memclr  0x4013665f
__bionic_libgcc_compat_hooks  0x40136665
__adddf3  0x401369a0
__addsf3  0x40137428
__aeabi_cdcmpeq  0x40137270
__aeabi_cdcmple  0x40137270
__aeabi_cdrcmple  0x40137254
__aeabi_d2f  0x4013737c
__aeabi_d2iz  0x40137320
__aeabi_dadd  0x401369a0
__aeabi_dcmpeq  0x40137284
__aeabi_dcmpge  0x401372c0
__aeabi_dcmpgt  0x401372d4
__aeabi_dcmple  0x401372ac
__aeabi_dcmplt  0x40137298
__aeabi_dcmpun  0x401372e8
__aeabi_ddiv  0x40136fb8
__aeabi_dmul  0x40136d4c
__aeabi_drsub  0x40136994
__aeabi_dsub  0x4013699c
__aeabi_f2d  0x40136c98
__aeabi_f2iz  0x4013799c
__aeabi_f2uiz  0x401379f8
__aeabi_fadd  0x40137428
__aeabi_fcmpun  0x40137964
__aeabi_fdiv  0x40137804
__aeabi_fmul  0x4013766c
__aeabi_frsub  0x4013741c
__aeabi_fsub  0x40137424
__aeabi_i2d  0x40136c70
__aeabi_i2f  0x401375c0
__aeabi_l2d  0x40136cec
__aeabi_l2f  0x401375f0
__aeabi_lmul  0x40137adc
__aeabi_llsr  0x40136940
__aeabi_ui2d  0x40136c4c
__aeabi_ui2f  0x401375b8
__aeabi_ul2d  0x40136cd8
__aeabi_ul2f  0x401375e0
__cmpdf2  0x401371cc
__divdf3  0x40136fb8
__divsf3  0x40137804
__eqdf2  0x401371cc
__extendsfdf2  0x40136c98
__fixdfsi  0x40137320
__fixsfsi  0x4013799c
__floatdidf  0x40136cec
__floatdisf  0x401375f0
__floatsidf  0x40136c70
__floatsisf  0x401375c0
__floatundidf  0x40136cd8
__floatundisf  0x401375e0
__floatunsidf  0x40136c4c
__floatunsisf  0x401375b8
__gedf2  0x401371bc
__gtdf2  0x401371bc
__ledf2  0x401371c4
__ltdf2  0x401371c4
__muldf3  0x40136d4c
__muldi3  0x40137adc
__mulsf3  0x4013766c
__nedf2  0x401371cc
__subdf3  0x4013699c
__subsf3  0x40137424
__truncdfsf2  0x4013737c
__unorddf2  0x401372e8
__unordsf2  0x40137964
__udivsi3  0x4013677c
__aeabi_idiv0  0x40137acc
__divsi3  0x40136844
__lshrdi3  0x40136940
__ashrdi3  0x4013695c
__ashldi3  0x40136978
__fixunssfsi  0x401379f8
__aeabi_ldiv0  0x40137acc
__gnu_ldivmod_helper  0x40137b68
__gnu_uldivmod_helper  0x40137ba4
__divdi3  0x4013910c
__udivdi3  0x401395b4
__aeabi_unwind_cpp_pr2  0x4013869c
__gnu_Unwind_Restore_VFP_D  0x40138af8
__gnu_Unwind_Restore_VFP  0x40138ae8
__gnu_Unwind_Restore_VFP_D_16_to_31  0x40138b08
__gnu_Unwind_Restore_WMMXD  0x40138b18
__gnu_Unwind_Restore_WMMXC  0x40138ba0
restore_core_regs  0x40138ad4
_Unwind_GetCFA  0x4013801c
__gnu_Unwind_RaiseException  0x40138024
__gnu_Unwind_ForcedUnwind  0x401380c8
__gnu_Unwind_Resume  0x401380e4
__gnu_Unwind_Resume_or_Rethrow  0x4013815c
_Unwind_Complete  0x4013817c
_Unwind_DeleteException  0x40138180
_Unwind_VRS_Get  0x401381a0
_Unwind_VRS_Set  0x4013820c
__gnu_unwind_execute  0x40138d04
__gnu_Unwind_Backtrace  0x401386b4
_Unwind_VRS_Pop  0x40138774
__gnu_Unwind_Save_VFP_D  0x40138b00
__gnu_Unwind_Save_VFP  0x40138af0
__gnu_Unwind_Save_VFP_D_16_to_31  0x40138b10
__gnu_Unwind_Save_WMMXD  0x40138b5c
__gnu_Unwind_Save_WMMXC  0x40138bb4
__restore_core_regs  0x40138ad4
___Unwind_RaiseException  0x40138bc8
_Unwind_RaiseException  0x40138bc8
___Unwind_Resume  0x40138bec
_Unwind_Resume  0x40138bec
___Unwind_Resume_or_Rethrow  0x40138c10
_Unwind_Resume_or_Rethrow  0x40138c10
___Unwind_ForcedUnwind  0x40138c34
_Unwind_ForcedUnwind  0x40138c34
___Unwind_Backtrace  0x40138c58
_Unwind_Backtrace  0x40138c58
__gnu_unwind_frame  0x40139090
_Unwind_GetRegionStart  0x401390d0
_Unwind_GetLanguageSpecificData  0x401390e0
_Unwind_GetDataRelBase  0x401390fc
_Unwind_GetTextRelBase  0x40139104
